time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.pitch_angle,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driver_demands.steering
11.58,200.1672852,105.0530011,22.07570941,0.039752403,-0.008631725,-0.010807453,1.532032185,-0.009891304,-0.690847852
11.59,200.1755993,105.2736055,22.07639993,0.046114924,-0.008624253,-0.01149923,1.530514031,-0.009933789,-0.706722634
11.6,200.1841921,105.494206,22.077037,0.052162555,-0.008617595,-0.012168528,1.528958662,-0.009982027,-0.72227441
11.61,200.1930746,105.7148012,22.07761996,0.057904504,-0.008611729,-0.012816136,1.527366705,-0.010023545,-0.737475953
11.62,200.2022577,105.9353899,22.0781495,0.063361204,-0.008606647,-0.013443019,1.525738638,-0.010039353,-0.75230176
11.63,200.2117522,106.1559705,22.07862476,0.068559575,-0.008602472,-0.014050418,1.524074832,-0.01002577,-0.766727871
11.64,200.2215681,106.3765417,22.07904473,0.073529134,-0.008599146,-0.014638922,1.5223756,-0.010004293,-0.780732481
11.65,200.2317153,106.5971021,22.07941134,0.07830258,-0.0085966,-0.015209092,1.520641209,-0.009983194,-0.794295231
11.66,200.2422034,106.81765,22.07972629,0.082911314,-0.008594947,-0.015761668,1.518871899,-0.009967993,-0.80741347
11.67,200.2530413,107.0381841,22.07999061,0.08738549,-0.008594269,-0.016296993,1.517067897,-0.009975423,-0.820257422
11.68,200.2642379,107.2587028,22.08020478,0.09175266,-0.008594605,-0.016815251,1.515229412,-0.009989665,-0.832610012
11.69,200.2758015,107.4792047,22.0803691,0.096038222,-0.008595979,-0.017316545,1.513356647,-0.010005238,-0.844455544
11.7,200.2877404,107.6996882,22.08048377,0.1002666,-0.00859841,-0.017800961,1.511449838,-0.010018713,-0.855781427
11.71,200.3000623,107.9201517,22.08054901,0.104459867,-0.008601918,-0.018268603,1.509509301,-0.010023894,-0.866581057
11.72,200.3127749,108.1405936,22.08056566,0.108635572,-0.008606523,-0.01871962,1.507535456,-0.010018265,-0.876853213
11.73,200.3258855,108.3610123,22.08053501,0.112810741,-0.008612243,-0.019154205,1.505528811,-0.010009717,-0.886600334
11.74,200.3394009,108.5814062,22.08045883,0.1170003,-0.008619085,-0.019572595,1.503489932,-0.010001221,-0.895823618
11.75,200.353328,108.8017738,22.08033886,0.121216869,-0.008627051,-0.019975086,1.50141943,-0.009994187,-0.904656609
11.76,200.3676732,109.0221133,22.0801762,0.125470277,-0.008636128,-0.020362059,1.499317965,-0.009992065,-0.913059501
11.77,200.3824427,109.2424232,22.07997135,0.129767255,-0.008646298,-0.020733991,1.497186256,-0.009991748,-0.920953153
11.78,200.3976426,109.4627019,22.07972474,0.134112444,-0.008657529,-0.02109143,1.495025079,-0.009991841,-0.928346964
11.79,200.4132786,109.6829476,22.07943713,0.138508988,-0.008669784,-0.021434986,1.492835271,-0.009992093,-0.935252467
11.8,200.4293564,109.9031586,22.07910982,0.142958552,-0.008683016,-0.021765306,1.490617719,-0.009992831,-0.94168274
11.81,200.4458812,110.1233334,22.07874447,0.14746146,-0.008697174,-0.022083049,1.488373356,-0.009994272,-0.947651898
11.82,200.4628581,110.3434703,22.07834266,0.152016772,-0.008712198,-0.02238887,1.486103151,-0.009995941,-0.953175131
11.83,200.4802922,110.5635675,22.07790567,0.156622224,-0.008728028,-0.022683397,1.483808114,-0.009997661,-0.958303448
11.84,200.4981881,110.7836234,22.07743444,0.161273949,-0.008744596,-0.022967229,1.481489292,-0.009999904,-0.963206006
11.85,200.5165505,111.0036364,22.07692963,0.165965496,-0.008761831,-0.023240942,1.479147762,-0.010003839,-0.967718431
11.86,200.5353835,111.2236046,22.07639203,0.170687219,-0.008779658,-0.023505081,1.476784612,-0.010008524,-0.971858102
11.87,200.5546916,111.4435265,22.07582288,0.17542981,-0.008797998,-0.02376017,1.474400926,-0.010013412,-0.975640667
11.88,200.5744788,111.6634003,22.07522345,0.180184945,-0.008816771,-0.02400669,1.471997785,-0.01001721,-0.979081788
11.89,200.5947489,111.8832244,22.074595,0.184944716,-0.008835899,-0.024245061,1.469576273,-0.010016377,-0.98219792
11.9,200.6155058,112.1029969,22.07393873,0.189701196,-0.008855303,-0.02447563,1.467137477,-0.010007505,-0.985006736
11.91,200.636753,112.3227163,22.07325585,0.19444613,-0.008874907,-0.024698671,1.464682487,-0.009996415,-0.987527661
11.92,200.6584939,112.5423808,22.07254758,0.199170765,-0.008894637,-0.02491439,1.46221239,-0.00998538,-0.989941835
11.93,200.6807318,112.7619887,22.07181504,0.203865215,-0.008914422,-0.02512295,1.459728269,-0.009977838,-0.992169145
11.94,200.7034698,112.9815384,22.07105935,0.208518507,-0.008934195,-0.025324486,1.457231183,-0.009982442,-0.994170024
11.95,200.726711,113.2010281,22.07028161,0.21311987,-0.00895389,-0.025519105,1.454722169,-0.0099932,-0.995960765
11.96,200.7504581,113.4204562,22.0694829,0.21765915,-0.00897345,-0.025706902,1.452202234,-0.010005434,-0.997556528
11.97,200.7747141,113.6398209,22.06866425,0.222126766,-0.008992818,-0.025887962,1.449672359,-0.010016302,-0.998971852
11.98,200.7994814,113.8591205,22.06782676,0.226513648,-0.009011944,-0.026062369,1.447133494,-0.010021156,-1.000220805
11.99,200.8247626,114.0783535,22.06697157,0.230811197,-0.009030783,-0.026230201,1.444586562,-0.010013652,-1.001317086
12,200.8505601,114.297518,22.06609986,0.235011275,-0.009049293,-0.026391541,1.442032451,-0.010002681,-1.002349132
12.01,200.8768762,114.5166125,22.06521269,0.239105893,-0.009067439,-0.026546483,1.439472016,-0.009991769,-1.003402297
12.02,200.9037129,114.7356352,22.06431095,0.243086727,-0.009085189,-0.026695149,1.43690607,-0.009983388,-1.004344331
12.03,200.9310724,114.9545845,22.06339552,0.246945833,-0.009102513,-0.026837677,1.434335379,-0.009983866,-1.005185324
12.04,200.9589566,115.1734588,22.06246728,0.250676587,-0.009119388,-0.026974222,1.431760663,-0.009989683,-1.005933243
12.05,200.9873675,115.3922563,22.06152711,0.254273574,-0.009135792,-0.027104945,1.429182595,-0.009996844,-1.006594784
12.06,201.0163067,115.6109754,22.06057594,0.257732458,-0.009151709,-0.027230011,1.426601805,-0.010003531,-1.007175724
12.07,201.0457759,115.8296145,22.05961476,0.261049844,-0.009167125,-0.027349578,1.424018886,-0.010007894,-1.007681099
12.08,201.0757768,116.0481719,22.05864459,0.264223168,-0.009182029,-0.027463792,1.421434388,-0.010006396,-1.00811539
12.09,201.1063107,116.2666461,22.05766637,0.267250558,-0.009196415,-0.027572787,1.418848823,-0.010003258,-1.008700186
12.1,201.1373791,116.4850353,22.0566808,0.270129894,-0.009210279,-0.027676703,1.416262666,-0.010000172,-1.009229883
12.11,201.1689832,116.7033379,22.05568859,0.27285899,-0.009223619,-0.027775681,1.413676345,-0.009997549,-1.009703053
12.12,201.2011243,116.9215525,22.05469048,0.275436923,-0.009236435,-0.02786985,1.411090246,-0.009996466,-1.0101211
12.13,201.2338036,117.1396773,22.05368717,0.277863913,-0.009248728,-0.02795934,1.408504713,-0.009996505,-1.010484301
12.14,201.267022,117.3577107,22.05267938,0.280141144,-0.009260504,-0.028044266,1.405920056,-0.009996866,-1.010792094
12.15,201.3007806,117.5756513,22.05166792,0.282270581,-0.009271769,-0.028124733,1.403336552,-0.009997397,-1.011043402
12.16,201.3350802,117.7934973,22.05065357,0.284254655,-0.009282531,-0.028200832,1.400754451,-0.009998599,-1.011236797
12.17,201.3699216,118.0112473,22.04963719,0.286096315,-0.0092928,-0.028272645,1.398173979,-0.010001846,-1.011516069
12.18,201.4053056,118.2288998,22.04861937,0.28779845,-0.009302587,-0.028340254,1.395595335,-0.010005663,-1.011812807
12.19,201.4412329,118.4464531,22.047601,0.289364236,-0.009311906,-0.028403718,1.39301869,-0.010009551,-1.009121415
12.2,201.4777039,118.6639058,22.04658547,0.290808741,-0.00932077,-0.028462764,1.390444226,-0.010012252,-1.006278176
12.21,201.514719,118.8812565,22.04557472,0.292153943,-0.009329206,-0.028517006,1.387872219,-0.010010487,-1.003292207
12.22,201.5522783,119.0985038,22.0445706,0.293412929,-0.009337235,-0.028565975,1.385303048,-0.010004827,-1.00017997
12.23,201.5903815,119.3156463,22.04357543,0.294592462,-0.009344885,-0.028609122,1.382737156,-0.009998178,-0.996957824
12.24,201.6290284,119.5326828,22.04259122,0.295694669,-0.009352177,-0.028645906,1.380175024,-0.009991812,-0.993641679
12.25,201.6682186,119.7496121,22.04161908,0.296718596,-0.009359135,-0.028675875,1.377617155,-0.009986919,-0.990326028
12.26,201.7079516,119.9664329,22.04065924,0.297661052,-0.009365777,-0.028698717,1.37506406,-0.009988291,-0.987090006
12.27,201.7482269,120.1831441,22.03971155,0.298516997,-0.009372116,-0.02871431,1.372516246,-0.009991085,-0.983806131
12.28,201.7890438,120.3997444,22.03877619,0.299280771,-0.009378161,-0.028722714,1.369974203,-0.009994115,-0.980488644
12.29,201.8304017,120.6162328,22.03785385,0.299947319,-0.009383918,-0.028724165,1.3674384,-0.009997305,-0.977150539
12.3,201.8722999,120.832608,22.03694544,0.300512396,-0.009389391,-0.028719049,1.364909278,-0.010000966,-0.973803686
12.31,201.9147376,121.0488689,22.0360518,0.300972684,-0.009394582,-0.028707861,1.362387249,-0.010005128,-0.970458559
12.32,201.9577139,121.2650145,22.03517343,0.301325799,-0.009399492,-0.028691164,1.359872701,-0.010009459,-0.967124196
12.33,202.0012279,121.4810435,22.03431055,0.301570195,-0.00940412,-0.028669549,1.357365991,-0.010013687,-0.963825052
12.34,202.0452788,121.6969551,22.03346326,0.301704921,-0.009408465,-0.028643597,1.354867451,-0.010015801,-0.960758923
12.35,202.0898655,121.9127481,22.0326316,0.30172869,-0.009412524,-0.02861387,1.352377381,-0.010009356,-0.95772687
12.36,202.1349869,122.1284215,22.03181592,0.301640152,-0.009416292,-0.028580877,1.349896043,-0.010000492,-0.954736026
12.37,202.180642,122.3439743,22.03101662,0.301439085,-0.009419768,-0.028545059,1.347423658,-0.009991205,-0.951792469
12.38,202.2268296,122.5594055,22.03023397,0.301126194,-0.009422946,-0.028506777,1.344960412,-0.009983571,-0.948901686
12.39,202.2735485,122.7747141,22.02946808,0.3007029,-0.009425824,-0.028466314,1.342506454,-0.009982178,-0.946068546
12.4,202.3207974,122.9898992,22.02871897,0.300171125,-0.0094284,-0.028423871,1.340061906,-0.009989086,-0.943297036
12.41,202.3685751,123.2049599,22.02798665,0.299533132,-0.009430672,-0.028379579,1.337626856,-0.00999832,-0.940589717
12.42,202.4168803,123.4198952,22.02727123,0.298791395,-0.009432639,-0.02833351,1.335201366,-0.010007618,-0.938126756
12.43,202.4657116,123.6347042,22.02657266,0.297947827,-0.0094343,-0.028285716,1.332785465,-0.01001438,-0.935775278
12.44,202.5150676,123.849386,22.02589092,0.297003878,-0.009435657,-0.028236232,1.330379146,-0.010012315,-0.933490788
12.45,202.564947,124.0639398,22.02522588,0.295961771,-0.00943671,-0.028185091,1.327982364,-0.010006822,-0.931272817
12.46,202.6153484,124.2783647,22.02457733,0.294824697,-0.009437463,-0.028132331,1.325595039,-0.010000614,-0.929120458
12.47,202.6662703,124.4926598,22.02394494,0.29359646,-0.009437919,-0.028077997,1.323217061,-0.009995232,-0.927032433
12.48,202.7177114,124.7068242,22.02332852,0.292281242,-0.009438083,-0.028022153,1.320848292,-0.009993032,-0.925006885
12.49,202.7696702,124.9208573,22.022728,0.29088404,-0.00943796,-0.027964876,1.318488569,-0.009996176,-0.92304128
12.5,202.8221452,125.134758,22.02214333,0.289410455,-0.009437557,-0.027906253,1.316137704,-0.010000857,-0.921252162
12.51,202.875135,125.3485257,22.02157429,0.287865989,-0.009436881,-0.027846391,1.31379549,-0.010005599,-0.919621108
12.52,202.9286381,125.5621594,22.02102057,0.286255677,-0.009435942,-0.027785418,1.311461698,-0.010008753,-0.918040263
12.53,202.9826532,125.7756585,22.02048182,0.284584916,-0.009434747,-0.027723472,1.309136073,-0.010006265,-0.91650475
12.54,203.0371786,125.989022,22.01995769,0.282859972,-0.009433307,-0.027660693,1.306818342,-0.010000901,-0.915008886
12.55,203.092213,126.2022493,22.0194479,0.281087738,-0.00943163,-0.02759722,1.304508219,-0.009994885,-0.91354677
12.56,203.1477548,126.4153395,22.01895224,0.279275504,-0.009429728,-0.02753318,1.302205407,-0.009989554,-0.912112542
12.57,203.2038026,126.6282919,22.01847058,0.277430753,-0.009427612,-0.027468688,1.299909606,-0.009987014,-0.910700504
12.58,203.260355,126.8411058,22.01800281,0.27556099,-0.009425295,-0.027403838,1.297620511,-0.009990548,-0.909366101
12.59,203.3174103,127.0537803,22.01754869,0.273673321,-0.009422789,-0.027338715,1.295337819,-0.009995864,-0.908205824
12.6,203.3749672,127.2663147,22.01710781,0.27177376,-0.009420107,-0.02727341,1.293061227,-0.010001222,-0.907052306
12.61,203.4330241,127.4787084,22.01667984,0.269867839,-0.009417264,-0.027208012,1.290790425,-0.010005549,-0.905900172
12.62,203.4915796,127.6909605,22.01626445,0.267961761,-0.009414271,-0.027142604,1.288525102,-0.010006099,-0.904743995
12.63,203.5506321,127.9030704,22.01586132,0.266061803,-0.009411144,-0.027077263,1.286264948,-0.010004153,-0.903579029
12.64,203.6101803,128.1150373,22.01547024,0.264174223,-0.009407895,-0.027012062,1.284009665,-0.010001612,-0.902401598
12.65,203.6702227,128.3268605,22.01509105,0.262305135,-0.009404538,-0.026947062,1.281758964,-0.009999316,-0.901208711
12.66,203.7307578,128.5385393,22.01472362,0.260460356,-0.009401088,-0.026882317,1.279512572,-0.009998024,-0.900002539
12.67,203.7917841,128.750073,22.01436777,0.258645218,-0.009397559,-0.026817872,1.277270232,-0.009999634,-0.898993595
12.68,203.8533003,128.961461,22.01402309,0.256863579,-0.009393965,-0.026753792,1.275031701,-0.010002071,-0.897965257
12.69,203.9153048,129.1727024,22.01368926,0.255118166,-0.009390318,-0.026690147,1.272796744,-0.010004577,-0.896912741
12.7,203.9777964,129.3837967,22.01336597,0.253412025,-0.009386631,-0.026627012,1.270565134,-0.010006303,-0.895833385
12.71,204.0407735,129.5947431,22.01305294,0.25174836,-0.009382917,-0.026564464,1.268336656,-0.010005077,-0.894725007
12.72,204.1042348,129.8055409,22.01274992,0.250130345,-0.009379185,-0.026502577,1.266111111,-0.01000134,-0.89358584
12.73,204.168179,130.0161894,22.01245676,0.248560953,-0.009375449,-0.026441416,1.263888319,-0.009996975,-0.89241451
12.74,204.2326047,130.226688,22.01217336,0.247042825,-0.009371717,-0.026381033,1.261668116,-0.0099929,-0.891210186
12.75,204.2975105,130.4370359,22.01189957,0.245578145,-0.009368001,-0.026321469,1.259450361,-0.009990323,-0.890138534
12.76,204.3628951,130.6472325,22.01163511,0.24416785,-0.00936431,-0.02626277,1.25723493,-0.009994151,-0.889091345
12.77,204.4287573,130.8572771,22.01137965,0.242811646,-0.009360652,-0.026204985,1.255021709,-0.009999422,-0.888013455
12.78,204.4950956,131.067169,22.01113291,0.241509216,-0.009357037,-0.026148165,1.252810595,-0.010004937,-0.88690677
12.79,204.5619088,131.2769075,22.01089462,0.240260478,-0.00935347,-0.026092356,1.250601493,-0.010009302,-0.885773515
12.8,204.6291958,131.4864919,22.01066455,0.239065417,-0.009349958,-0.026037602,1.248394324,-0.010009244,-0.884616155
12.81,204.6969552,131.6959216,22.01044256,0.23792391,-0.009346508,-0.025983934,1.246189022,-0.010004346,-0.88343677
12.82,204.7651858,131.9051957,22.01022854,0.236835618,-0.009343124,-0.025931373,1.243985537,-0.009998169,-0.882236347
12.83,204.8338865,132.1143137,22.01002238,0.235799894,-0.009339812,-0.025879927,1.241783832,-0.00999215,-0.881120884
12.84,204.9030561,132.3232749,22.00982386,0.234815279,-0.009336576,-0.025829603,1.239583884,-0.009988218,-0.880103758
12.85,204.9726933,132.5320785,22.00963263,0.233879162,-0.00933342,-0.025780421,1.237385675,-0.009992189,-0.87906902
12.86,205.042797,132.7407238,22.00944844,0.232988728,-0.009330347,-0.025732399,1.23518919,-0.009998585,-0.878020514
12.87,205.1133662,132.9492102,22.00927102,0.232141691,-0.009327358,-0.025685558,1.232994416,-0.0100055,-0.87696266
12.88,205.1843997,133.1575369,22.00910014,0.231336116,-0.009324455,-0.025639915,1.230801344,-0.010011275,-0.875900299
12.89,205.2558965,133.3657032,22.00893565,0.230570231,-0.009321639,-0.025595482,1.22860997,-0.010012491,-0.874838204
12.9,205.3278555,133.5737084,22.00877745,0.229842281,-0.00931891,-0.025552259,1.226420297,-0.010007272,-0.873780248
12.91,205.4002757,133.7815517,22.00862543,0.229150431,-0.00931627,-0.025510235,1.224232336,-0.0100003,-0.872770777
12.92,205.473156,133.9892325,22.00847942,0.228492504,-0.009313718,-0.025469395,1.222046097,-0.009993366,-0.871946204
12.93,205.5464954,134.19675,22.00833908,0.227865265,-0.009311255,-0.025429742,1.219861595,-0.009988103,-0.871126319
12.94,205.620293,134.4041035,22.00820411,0.227265083,-0.009308878,-0.025391279,1.217678834,-0.009988438,-0.870311117
12.95,205.6945479,134.6112923,22.00807428,0.226689198,-0.009306586,-0.025354013,1.215497811,-0.009991173,-0.869502402
12.96,205.769259,134.8183155,22.00794935,0.22613552,-0.009304378,-0.025317951,1.213318519,-0.009994487,-0.86870313
12.97,205.8444255,135.0251724,22.00782915,0.225602418,-0.009302251,-0.025283092,1.211140949,-0.009997774,-0.86791665
12.98,205.9200465,135.2318624,22.00771359,0.225088528,-0.009300204,-0.025249425,1.208965092,-0.010000804,-0.86714627
12.99,205.9961211,135.4383845,22.00760259,0.224592608,-0.009298234,-0.025216927,1.206790938,-0.010003326,-0.866394872
13,206.0726484,135.6447381,22.00749605,0.224113406,-0.009296339,-0.025185564,1.204618477,-0.010005742,-0.86586671
13.01,206.1496277,135.8509223,22.00739364,0.223648689,-0.009294518,-0.025155316,1.202447696,-0.010008209,-0.865378031
13.02,206.227058,136.0569365,22.00729508,0.223195557,-0.009292767,-0.025126173,1.200278571,-0.010009849,-0.864908233
13.03,206.3049386,136.2627798,22.00720012,0.222751944,-0.009291084,-0.025098126,1.198111064,-0.010008469,-0.864455974
13.04,206.3832687,136.4684514,22.00710853,0.222316589,-0.009289466,-0.025071172,1.195945131,-0.01000541,-0.864020648
13.05,206.4620476,136.6739505,22.00702013,0.221888832,-0.00928791,-0.025045303,1.193780719,-0.010001976,-0.863602273
13.06,206.5412745,136.8792763,22.0069348,0.221468409,-0.009286413,-0.025020507,1.191617774,-0.00999866,-0.863201091
13.07,206.6209486,137.0844281,22.00685252,0.221055291,-0.009284972,-0.024996758,1.18945624,-0.009995707,-0.862817368
13.08,206.7010694,137.2894049,22.00677319,0.220649536,-0.009283587,-0.024974022,1.18729606,-0.009993568,-0.86259111
13.09,206.7816359,137.4942061,22.00669658,0.220250552,-0.009282254,-0.024952272,1.185137175,-0.0099917,-0.862465254
13.1,206.8626477,137.6988307,22.00662243,0.219856951,-0.009280971,-0.024931493,1.182979516,-0.009989884,-0.862354838
13.11,206.9441039,137.9032779,22.00655048,0.219467696,-0.009279736,-0.024911676,1.180823005,-0.009989035,-0.86225754
13.12,207.026004,138.1075469,22.00648053,0.219082571,-0.009278546,-0.024892812,1.178667555,-0.009991524,-0.862170848
13.13,207.1083474,138.3116369,22.00641241,0.218701974,-0.0092774,-0.024874897,1.176513074,-0.009996471,-0.862092599
13.14,207.1911333,138.515547,22.00634603,0.218326702,-0.009276295,-0.024857917,1.174359471,-0.010002085,-0.862021033
13.15,207.2743613,138.7192763,22.00628134,0.217957778,-0.00927523,-0.024841851,1.172206652,-0.010007495,-0.861954626
13.16,207.3580307,138.922824,22.00621833,0.217596295,-0.009274203,-0.024826666,1.170054529,-0.010011659,-0.861967918
13.17,207.4421408,139.1261892,22.00615684,0.217242946,-0.009273213,-0.02481233,1.167903014,-0.010011426,-0.862131058
13.18,207.5266913,139.3293711,22.00609664,0.21689751,-0.00927226,-0.024798823,1.165752018,-0.010010131,-0.862294963
13.19,207.6116813,139.5323688,22.00603754,0.216559728,-0.009271342,-0.024786127,1.163601447,-0.010008807,-0.86245704
13.2,207.6971106,139.7351814,22.0059794,0.216230092,-0.009270458,-0.024774226,1.161451203,-0.01000703,-0.862614479
13.21,207.7829784,139.937808,22.00592208,0.215909544,-0.009269607,-0.024763105,1.159301188,-0.010003463,-0.862764809
13.22,207.8692843,140.1402478,22.00586552,0.215599264,-0.009268788,-0.024752743,1.157151309,-0.009998213,-0.862906079
13.23,207.9560278,140.3424998,22.0058097,0.21530051,-0.009268001,-0.024743114,1.155001478,-0.009992549,-0.863036951
13.24,208.0432082,140.5445632,22.00575464,0.215014508,-0.009267245,-0.024734182,1.152851613,-0.009987209,-0.863168409
13.25,208.1308253,140.7464371,22.00570029,0.214742268,-0.00926652,-0.024725909,1.150701638,-0.009984144,-0.863499124
13.26,208.2188783,140.9481205,22.00564642,0.214483678,-0.009265827,-0.024718274,1.148551484,-0.00999086,-0.863817159
13.27,208.3073669,141.1496127,22.00559288,0.214238081,-0.009265165,-0.024711263,1.146401076,-0.009999953,-0.864120018
13.28,208.3962905,141.3509126,22.00553954,0.214005561,-0.009264534,-0.024704869,1.144250339,-0.010009496,-0.864404639
13.29,208.4856487,141.5520193,22.00548631,0.213786637,-0.009263932,-0.024699086,1.142099201,-0.010016892,-0.864668204
13.3,208.5754411,141.752932,22.00543311,0.21358207,-0.00926336,-0.02469391,1.139947594,-0.010016027,-0.864908373
13.31,208.6656671,141.9536497,22.00537996,0.21339271,-0.009262818,-0.024689327,1.137795458,-0.010005175,-0.865123705
13.32,208.7563264,142.1541715,22.00532689,0.213219384,-0.009262306,-0.024685318,1.13564274,-0.009991622,-0.865314286
13.33,208.8474184,142.3544964,22.00527393,0.213062766,-0.009261823,-0.024681855,1.133489395,-0.009978185,-0.865652037
13.34,208.9389428,142.5546236,22.00522091,0.212922584,-0.009261371,-0.024678923,1.131335386,-0.009970082,-0.866019426
13.35,209.0308991,142.7545521,22.0051677,0.212797777,-0.009260948,-0.024676513,1.129180674,-0.009980745,-0.866364754
13.36,209.1232868,142.954281,22.00511419,0.212687678,-0.009260555,-0.024674621,1.127025221,-0.009997999,-0.866686989
13.37,209.2161057,143.1538094,22.00506028,0.212592109,-0.009260192,-0.024673245,1.124868987,-0.01001668,-0.866984898
13.38,209.3093551,143.3531362,22.00500593,0.212511169,-0.009259857,-0.024672383,1.12271194,-0.010032379,-0.867257443
13.39,209.4030348,143.5522606,22.00495115,0.212445083,-0.009259551,-0.024672028,1.120554051,-0.010036147,-0.86750382
13.4,209.4971444,143.7511815,22.00489598,0.212394089,-0.009259274,-0.024672162,1.118395299,-0.010021311,-0.86772333
13.41,209.5916834,143.9498982,22.00484047,0.212358335,-0.009259025,-0.024672761,1.116235669,-0.010001306,-0.868022059
13.42,209.6866514,144.1484095,22.00478455,0.212337359,-0.009258805,-0.024673805,1.114075154,-0.009981326,-0.868407751
13.43,209.7820481,144.3467145,22.00472806,0.212329826,-0.009258613,-0.024675285,1.111913744,-0.009966774,-0.868763358
13.44,209.877873,144.5448124,22.00467093,0.212334467,-0.009258449,-0.024677192,1.109751431,-0.009970848,-0.869087548
13.45,209.9741257,144.7427021,22.00461309,0.212350662,-0.009258313,-0.024679521,1.107588201,-0.009983787,-0.869379858
13.46,210.070806,144.9403826,22.00455451,0.212378183,-0.009258203,-0.024682264,1.105424048,-0.009998837,-0.869640632
13.47,210.1679134,145.137853,22.00449521,0.212417001,-0.00925812,-0.024685408,1.103258968,-0.010012446,-0.869870648
13.48,210.2654475,145.3351123,22.00443527,0.212467141,-0.009258063,-0.024688928,1.101092962,-0.010019833,-0.870070909
13.49,210.363408,145.5321596,22.00437476,0.212528573,-0.009258032,-0.024692794,1.098926039,-0.010014504,-0.87028563
13.5,210.4617945,145.7289938,22.00431369,0.21260093,-0.009258027,-0.024696969,1.096758213,-0.010005584,-0.870651984
13.51,210.5606065,145.9256141,22.00425192,0.212682816,-0.009258047,-0.024701434,1.094589499,-0.00999673,-0.870989988
13.52,210.6598438,146.1220194,22.00418938,0.21277249,-0.009258093,-0.024706174,1.092419907,-0.009989907,-0.871299048
13.53,210.759506,146.3182087,22.00412601,0.21286896,-0.009258163,-0.024711179,1.090249447,-0.009990137,-0.871578396
13.54,210.8595926,146.5141811,22.00406177,0.212971719,-0.009258257,-0.024716442,1.088078125,-0.009994777,-0.871828054
13.55,210.9601034,146.7099357,22.00399669,0.213080554,-0.009258373,-0.02472195,1.085905952,-0.010000552,-0.872048732
13.56,211.061038,146.9054713,22.00393084,0.213195386,-0.009258511,-0.024727689,1.083732941,-0.010005949,-0.872241496
13.57,211.162396,147.100787,22.00386433,0.213316166,-0.009258672,-0.024733631,1.08155911,-0.010009409,-0.872407601
13.58,211.264177,147.2958819,22.00379721,0.213442749,-0.009258853,-0.024739746,1.079384481,-0.010007483,-0.872751121
13.59,211.3663806,147.490755,22.00372936,0.213573991,-0.009259056,-0.024746018,1.077209078,-0.010004063,-0.873089677
13.6,211.4690065,147.6854053,22.00366071,0.213708103,-0.009259279,-0.024752439,1.075032919,-0.010000685,-0.873401442
13.61,211.5720544,147.8798317,22.0035912,0.213844006,-0.009259521,-0.024759004,1.072856017,-0.009997964,-0.873684743
13.62,211.6755238,148.0740334,22.00352081,0.213981211,-0.009259782,-0.024765712,1.070678382,-0.009997488,-0.87393814
13.63,211.7794144,148.2680093,22.00344953,0.214119624,-0.00926006,-0.024772559,1.068500025,-0.009998824,-0.874160794
13.64,211.8837258,148.4617584,22.00337746,0.214259367,-0.009260354,-0.024779535,1.066320958,-0.010000668,-0.874352526
13.65,211.9884576,148.6552798,22.00330471,0.214400657,-0.009260664,-0.02478662,1.064141197,-0.010002431,-0.874513492
13.66,212.0936095,148.8485724,22.00323137,0.214543675,-0.009260989,-0.024793784,1.061960762,-0.010003531,-0.874782684
13.67,212.1991811,149.0416353,22.00315741,0.214687909,-0.009261329,-0.024801004,1.059779675,-0.010001865,-0.875106531
13.68,212.305172,149.2344675,22.00308273,0.214832057,-0.009261684,-0.024808267,1.057597954,-0.009999598,-0.875402482
13.69,212.4115818,149.427068,22.0030073,0.214975085,-0.009262051,-0.024815564,1.055415614,-0.009997306,-0.875671663
13.7,212.5184101,149.6194358,22.00293109,0.215116579,-0.009262431,-0.024822889,1.053232663,-0.009995664,-0.875915152
13.71,212.6256566,149.81157,22.0028541,0.215256519,-0.009262823,-0.024830237,1.051049111,-0.0099963,-0.876133881
13.72,212.7333208,150.0034695,22.00277639,0.215395098,-0.009263224,-0.024837599,1.048864967,-0.009999281,-0.876327786
13.73,212.8414024,150.1951333,22.00269807,0.2155326,-0.009263636,-0.024844961,1.046680243,-0.010002928,-0.876495029
13.74,212.9499009,150.3865606,22.00261925,0.215669318,-0.009264057,-0.024852301,1.044494956,-0.010006471,-0.876708843
13.75,213.058816,150.5777503,22.00253992,0.215805159,-0.009264486,-0.024859603,1.042309121,-0.010008228,-0.877038161
13.76,213.1681473,150.7687013,22.00245999,0.21593917,-0.009264924,-0.02486686,1.040122754,-0.0100026,-0.877334235
13.77,213.2778943,150.9594129,22.00237942,0.216070322,-0.009265369,-0.024874075,1.037935864,-0.009994965,-0.877598052
13.78,213.3880566,151.1498839,22.00229818,0.216198342,-0.00926582,-0.02488125,1.035748455,-0.009986989,-0.877831155
13.79,213.4986339,151.3401134,22.00221629,0.216323426,-0.009266276,-0.024888387,1.03356053,-0.009980636,-0.878035523
13.8,213.6096257,151.5301004,22.0021338,0.216446023,-0.009266737,-0.024895487,1.031372096,-0.009980373,-0.878213081
13.81,213.7210316,151.7198439,22.00205081,0.216566674,-0.009267203,-0.02490254,1.029183158,-0.009988135,-0.878364904
